2026-03-27 11:12:53.123 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-03-27 11:12:53.137 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-03-27 11:12:53.144 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 3 ms
2026-03-27 11:12:54.164 [http-nio-8080-exec-1] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:13:10.879 [http-nio-8080-exec-2] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:13:14.810 [http-nio-8080-exec-3] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:13:16.498 [http-nio-8080-exec-5] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:13:16.542 [http-nio-8080-exec-4] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:13:17.727 [http-nio-8080-exec-6] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:13:19.532 [http-nio-8080-exec-7] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:13:21.030 [http-nio-8080-exec-8] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:13:23.572 [http-nio-8080-exec-9] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:13:23.580 [http-nio-8080-exec-10] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:14:12.928 [http-nio-8080-exec-1] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:14:12.946 [http-nio-8080-exec-2] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:14:51.228 [http-nio-8080-exec-3] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:14:51.237 [http-nio-8080-exec-5] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:15:35.281 [http-nio-8080-exec-4] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:15:35.539 [http-nio-8080-exec-6] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:17:58.501 [http-nio-8080-exec-10] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:17:58.525 [http-nio-8080-exec-9] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:18:08.847 [http-nio-8080-exec-2] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:18:08.879 [http-nio-8080-exec-1] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:18:18.496 [http-nio-8080-exec-5] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:18:18.570 [http-nio-8080-exec-3] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:21:20.517 [http-nio-8080-exec-8] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:21:20.536 [http-nio-8080-exec-7] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:21:25.243 [http-nio-8080-exec-9] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:21:27.381 [http-nio-8080-exec-10] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:21:27.403 [http-nio-8080-exec-1] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:21:31.851 [http-nio-8080-exec-2] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:21:31.980 [http-nio-8080-exec-3] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:21:46.746 [http-nio-8080-exec-4] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:21:47.272 [http-nio-8080-exec-6] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:21:47.282 [http-nio-8080-exec-8] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:22:52.571 [http-nio-8080-exec-1] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:22:52.680 [http-nio-8080-exec-10] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:23:15.415 [http-nio-8080-exec-2] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:23:15.541 [http-nio-8080-exec-3] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:23:17.951 [http-nio-8080-exec-5] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:23:17.969 [http-nio-8080-exec-4] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:24:48.001 [http-nio-8080-exec-9] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:24:48.416 [http-nio-8080-exec-7] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:24:50.522 [http-nio-8080-exec-1] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:24:50.821 [http-nio-8080-exec-10] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:25:25.098 [http-nio-8080-exec-2] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: farm with authorities: [ROLE_PHARMACIST]
2026-03-27 11:25:35.991 [http-nio-8080-exec-5] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: recep with authorities: [ROLE_RECEPTIONIST]
2026-03-27 11:25:36.094 [http-nio-8080-exec-4] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: recep with authorities: [ROLE_RECEPTIONIST]
2026-03-27 11:25:44.409 [http-nio-8080-exec-6] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: recep with authorities: [ROLE_RECEPTIONIST]
2026-03-27 11:25:57.267 [http-nio-8080-exec-9] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:25:57.334 [http-nio-8080-exec-7] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:26:03.322 [http-nio-8080-exec-1] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:26:03.496 [http-nio-8080-exec-10] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:26:05.281 [http-nio-8080-exec-4] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:26:05.206 [http-nio-8080-exec-3] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:26:10.379 [http-nio-8080-exec-8] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:26:10.482 [http-nio-8080-exec-9] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:26:10.536 [http-nio-8080-exec-7] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:26:19.000 [http-nio-8080-exec-10] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:26:19.025 [http-nio-8080-exec-5] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:27:20.070 [http-nio-8080-exec-8] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:27:20.755 [http-nio-8080-exec-9] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:27:20.778 [http-nio-8080-exec-7] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:27:29.036 [http-nio-8080-exec-1] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:27:31.847 [http-nio-8080-exec-2] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:27:31.849 [http-nio-8080-exec-10] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:27:36.042 [http-nio-8080-exec-4] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:27:36.105 [http-nio-8080-exec-3] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:27:36.111 [http-nio-8080-exec-6] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:27:38.669 [http-nio-8080-exec-9] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:27:38.671 [http-nio-8080-exec-7] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:33:45.508 [http-nio-8080-exec-2] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:33:45.511 [http-nio-8080-exec-5] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
2026-03-27 11:34:06.499 [http-nio-8080-exec-6] INFO  com.hms.security.jwt.JwtAuthenticationFilter - Request authorized for user: Chintan with authorities: [ROLE_DOCTOR]
